id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
14207,tt0412915,0.455625,0,0,The Librarian: Quest for the Spear,Noah Wyle|Sonya Walger|Bob Newhart|Kyle MacLachlan|Kelly Hu,,Peter Winther,,tv movie,"When a magical artifact is lifted from his library, a meek librarian sets out to ensure its safe return.",106,Thriller|Adventure|Action|Comedy|Drama,Electric Entertainment|Turner Network Television (TNT)|ApolloProScreen Filmproduktion,12/5/04,84,5.9,2004,0,0
14172,tt0367478,0.450655,0,0,Wake of Death,Jean-Claude Van Damme|Simon Yam|Valerie Tian|Burt Kwouk|Philip Tan,,Philippe Martinez,,revenge,"Action superstar, Jean-Claude Van Damme (Universal Soldier, Street Fighter), is back and at his hard-hitting best as Ben Archer, an ex-mob enforcer seeking revenge against a ruthless Chinese kingpin responsible for his wife's brutal murder. When Archer joins forces with his old underworld friends, an all-out war is waged against the Chinese Triad in this pulse-pounding action thriller.",91,Action|Adventure|Thriller,,12/28/04,21,4.5,2004,0,0
11930,tt0391774,0.450274,7200000,0,Autobahnraser,Luke Wilkins|Alexandra Neldel|Niels-Bruno Schmidt|Kristian Kiehling|Henriette Richter-RÃ¶hl,,Michael Keusch,,car race|highway|police|raser|stolen cars,A teen comedy with cool cars and fast driving.,87,Action,,2/19/04,10,4.9,2004,8312006.87864747,0
11866,tt0377062,0.439848,45000000,21009180,Flight of the Phoenix,Dennis Quaid|Tyrese Gibson|Giovanni Ribisi|Miranda Otto|Hugh Laurie,,John Moore,"Out of the ashes, hope will rise.",robbery|water|gobi desert|disaster|plane crash,"When an Amacor oil rig in the Gobi Desert of Mongolia proves unproductive, Captain Frank Towns and copilot ""A.J."" are sent to shut the operation down. However, on their way to Beijing, a major dust storm forces them to ditch their C-119 Flying Boxcar in an uncharted area of the desert.",113,Action|Adventure|Drama|Thriller,Twentieth Century Fox Film Corporation|Davis Entertainment|Aldrich Group|Optional Pictures,12/17/04,149,5.4,2004,51950042.9915466,24253951.2048253
6478,tt0363473,0.43894,23000000,0,Beyond the Sea,Kevin Spacey|Kate Bosworth|John Goodman|Bob Hoskins|Brenda Blethyn,,Kevin Spacey,"In the era of cool, Bobby Darin was the soundtrack.",musical|perfectionist|rowboat|courtship,"A swooning study of ""Mack the Knife"" singer Bobby Darin specifically, and his relationship with his wife Sandra Dee.Â ",118,Drama|Music,Lionsgate,12/17/04,29,6.2,2004,26552244.1956794,0
11058,tt0335121,0.433748,25000000,30114487,Godsend,Greg Kinnear|Rebecca Romijn|Robert De Niro|Cameron Bright|Zoie Palmer,,Nick Hamm,"When a miracle becomes a nightmare, evil is born.",schizophrenia|clone|loss of son|nightmare|doctor,"A couple agree to have their deceased son cloned under the supervision of an enigmatic doctor, but bizarre things start to happen years after his rebirth.",102,Drama|Horror|Science Fiction|Thriller,Lions Gate Films|2929 Productions|Artists Production Group (APG)|Blue Productions,4/30/04,60,4.7,2004,28861134.9953037,34765530.9848527
41171,tt0383534,0.430458,0,0,Noel,Susan Sarandon|Alan Arkin|Paul Walker|PenÃ©lope Cruz|John Doman,,Chazz Palminteri,Miracles are closer than you think,,"Christmas Eve in New York, and the lonely divorced publisher, Rose Collins, needs a miracle to improve the health of her mother, interned in a hospital with Alzheimers. She feels sorry for another patient and meets his visitor. Meanwhile, Nina Vasquez breaks her engagement with her beloved fiancÃ© Mike due to his suffocating jealousy, but misses him. Mike is stalked by a stranger, bartender Artie Venzuela. The poor Jules arranges to spend Christmas Eve in the hospital, where he spent the best Christmas of his life when he was a teenager. The lives of some of these characters cross with others along the night.",96,Drama|Romance,Code Entertainment|Neverland Films|The Convex Group|Red Rose Productions LLC,11/12/04,27,5.5,2004,0,0
12109,tt0388139,0.429419,2000000,120620,It's All Gone Pete Tong,Paul Kaye|Kate Magowan|Neil Maskell|Beatriz Batarda|Pete Tong,,Michael Dowse,,disc jockey|loss of family|cocaine|comeback|recording studio,"Its All Gone Pete Tong is a comedy following the tragic life of legendary Frankie Wilde. The story takes us through Frankie's life from one of the best DJ's alive, through subsequent battle with a hearing disorder, culminating in his mysterious disappearance from the scene.",90,Drama|Comedy|Music,,9/12/04,19,6.8,2004,2308890.79962429,139249.204125341
13416,tt0390022,0.429157,30000000,61255921,Friday Night Lights,Billy Bob Thornton|Lucas Black|Garrett Hedlund|Derek Luke|Amber Heard,http://www.universalstudiosentertainment.com/friday-night-lights/,Peter Berg,Hope comes alive on Friday nights.,sex|american football|based on novel|texas|career,"Gary Gaines, the coach of a local football team in small-town Odessa, Texas, propels his squad to the state championships. But the path to glory is paved with racial and economic strife, and the coach must help his players navigate through the maze so they can play like winners.",118,Drama,Universal Studios|Imagine Entertainment|Friday Night Lights LLC|MDBF Filmgesellschaft mbH & Company KG,10/8/04,87,7.2,2004,34633361.9943644,70716616.2097064
5516,tt0335245,0.428843,0,0,The Ladykillers,Tom Hanks|Irma P. Hall|Marlon Wayans|J.K. Simmons|Tzi Ma,,Ethan Coen|Joel Coen,The greatest criminal minds of all time have finally met their match.,church choir|hiding place|garbage|duringcreditsstinger,"An eccentric, if not charming Southern professor and his crew pose as a band in order to rob a casino, all under the nose of his unsuspecting landlord: a sharp old woman.",104,Comedy|Crime|Thriller,Mike Zoss Productions|The Jacobson Company|Touchstone Pictures,3/25/04,203,5.8,2004,0,0
9688,tt0378947,0.425665,0,20085825,Melinda and Melinda,Chiwetel Ejiofor|Will Ferrell|Jonny Lee Miller|Radha Mitchell|Amanda Peet,,Woody Allen,"Life can be a comedy or a tragedy, it all depends on how you look at it.",married couple|friends|falling in love|celebration,"While dining out with friends, Sy suggests the difficulty of separating comedy from tragedy. To illustrate his point, he tells his guests two parallel stories about Melinda ; both versions have the same basic elements, but one take on her state of affairs leans toward levity, while the other is full of anguish. Each story involves Melinda coping with a recent divorce through substance abuse while beginning a romantic relationship with a close friend's husband.",100,Comedy|Drama|Romance,Fox Searchlight Pictures|Gravier Productions,10/29/04,49,5.8,2004,0,23187988.2726818
4599,tt0350028,0.424376,50000000,49718611,Raising Helen,Kate Hudson|John Corbett|Joan Cusack|Hayden Panettiere|Spencer Breslin,,Garry Marshall,Her uptown life gets turned inside out!,new york|pastor|world of fasion|loss of parents|mannequin,"Helen Harris has a glamorous, big-city life working for one of New York's hottest modeling agencies. But suddenly her free-spirited life gets turned upside down when she must chose between the life she's always loved, and the new loves of her life!",119,Drama|Comedy|Romance,Touchstone Pictures|Beacon Pictures|Mandeville Films,5/27/04,111,5.9,2004,57722269.9906074,57397421.7539996
11162,tt0379889,0.424196,0,0,The Merchant of Venice,Al Pacino|Jeremy Irons|Joseph Fiennes|Lynn Collins|Zuleikha Robinson,,Michael Radford,,venice|shakespeare|jew|ship|salesperson,"In 16th century Venice, when a merchant must default on a large loan from an abused Jewish moneylender for a friend with romantic ambitions, the bitterly vengeful creditor demands a gruesome payment instead.",138,Drama|Romance,Movision,9/3/04,72,6.3,2004,0,0
15184,tt0379306,0.424036,0,0,A Good Woman,Helen Hunt|Scarlett Johansson|Tom Wilkinson|Milena Vukotic|Stephen Campbell Moore,,Mike Barker,Seduction. Sex. Scandal.,italy|based on play|gossip|1930s|affair,"Fleeing 1930s New York and leaving behind a chequered past, the giltzy divorcee Mrs Stella Erlynne travels to Italy's sun-dappled Amalfi coast. Mrs Erlynne's appearance causes a stir amongst the visiting aristocracy. Based on the Oscar Wilde play Lady Windemere's Fan",94,Comedy|Drama|Romance,Beyond Films,1/1/04,23,5.9,2004,0,0
20912,tt0384533,0.422767,8000000,365134,She Hate Me,Anthony Mackie|Kerry Washington|Ellen Barkin|Jim Brown|Jamel Debbouze,,Spike Lee,18 women want children. Jack is a white collar whistle-blower in need of a job.,independent film,"Fired from his job, a former executive turns to impregnating wealthy lesbians for profit.",138,Comedy|Drama,,7/30/04,13,5.2,2004,9235563.19849719,421527.266615009
15644,tt0338325,0.41942,20000000,16605763,Paparazzi,Cole Hauser|Robin Tunney|Dennis Farina|Daniel Baldwin,,Paul Abascal,One good shot deserves another.,independent film,A rising Hollywood actor decides to take personal revenge against a group of four persistent photographers to make them pay for almost causing a personal tragedy involving his wife and son.,84,Action|Drama|Thriller,20th Century Fox,9/3/04,28,5.9,2004,23088907.9962429,19170446.7057207
34843,tt0395571,0.40923,0,0,Hawking,Benedict Cumberbatch|Alice Eve|Michael Brandon|Tom Hodgkins|Christian Rubeck,,Philip Martin,The story of the search for the beginning of time.,biography|stephen hawking,"The story of Professor Stephen Hawking's early years is told for the first time in a major drama for BBC Two.It is 1963, and our young cosmologist celebrates his 21st birthday. At the party is a new friend, Jane Wilde - there is a strong attraction between the two. Jane is intrigued by Stephen's talk of stars and the Universe. But she realises that there is something very wrong when Stephen suddenly finds that he is unable to stand up.",90,TV Movie|Drama,British Broadcasting Corporation (BBC),4/13/04,21,6.5,2004,0,0
11141,tt0323033,0.408507,0,0,Laws of Attraction,Pierce Brosnan|Julianne Moore|Michael Sheen|Parker Posey|Frances Fisher,,Peter Howitt,,irland|rock star|court case|rival|falling in love,"Amidst a sea of litigation, two New York City divorce lawyers find love.",90,Action|Comedy|Romance|Thriller,New Line Cinema|Irish Dreamtime|Deep River Productions|Initial Entertainment Group (IEG),4/4/04,62,5.6,2004,0,0
14024,tt0361696,0.405459,15000000,14867514,Raise Your Voice,Hilary Duff|Oliver James|David Keith|Johnny Lewis|Rita Wilson,http://www.newline.com/properties/raiseyourvoice.html,Sean McNamara,Don't Hold Back ...Don't Give Up.,music|life's dream|aspiring singer|singer|teenager,"Raise Your Voice is a coming-of-age story centered around a small-town singer, brokenhearted by the death of her brother in a car crash, who had secretly submitted her for a summer session at a performing arts academy in Los Angeles. In the performing arts academy, she experiences a whole new way of life in the big city, far from the small town lifestyle she's used to.",103,Music|Drama|Romance,New Line Cinema|FilmEngine|Brookwell-McNamara Entertainment|ChickFlick Productions,8/10/04,110,5.9,2004,17316680.9971822,17163733.1439427
11188,tt0387541,0.3994,23000000,0,Ring of the Nibelungs,Benno FÃ¼rmann|Alicia Witt|Julian Sands|Samuel West|Max von Sydow,,Uli Edel,The Nordic legend that inspired J.R.R. Tolkien to write the Lord of the Ring trilogy.,jealousy|blacksmith|treasure|new love|sword,"In this swords-and-sorcery tale, good-hearted blacksmith Eyvind (Max von Sydow) hides away infant Prince Siegfried (played as an adult by Benno Furmann) after two malevolent kings murder his father. But a fiery meteor sent by the gods reveals Siegfried's destiny, sending him on the quest of a lifetime. To save a crumbling kingdom claim the heart of his true love (Kristanna Loken), he'll have to slay the nefarious dragon, Fafnir.",184,Action,FilmFernsehFonds Bayern|VIP 3 Medienfonds|Sat.1|Tandem Communications|VIP 2 Medienfonds,11/19/04,24,6.2,2004,26552244.1956794,0
39386,tt0380349,0.383764,0,0,L'enquÃªte corse,Christian Clavier|Jean Reno|Caterina Murino|Didier Flamand|Pierre Salasca,,Alain BerbÃ©rian,,,"Jack Palmer is a Paris-based detective with a huge ego. Ange Leoni is a rebel native of Corsica whose location can't be pinned down by even the most dogged of detectives. Approached by an obscure, small-time attorney and charged with the seemingly simple task of locating the missing Leoni, gifted gumshoe Palmer accepts the job under the assumption that it will be the easiest money of his professional career. But this superstar sleuth is about to find out just how mistaken he was...",92,Comedy,Gaumont|Ouille Productions|LÃ©gende Productions,10/6/04,45,5.8,2004,0,0
11632,tt0241025,0.383044,23000000,16123851,Vanity Fair,Reese Witherspoon|James Purefoy|Jonathan Rhys Meyers|Romola Garai|Gabriel Byrne,,Mira Nair,"On September 1st, a heroine will rise.",london|british empire|lover|advancement|aristocrat,"Beautiful, funny, passionate, and calculating, Becky is the orphaned daughter of a starving English artist and a French chorus girl. She yearns for a more glamorous life than her birthright promises and resolves to conquer English society by any means possible. A mere ascension into the heights of society is simply not enough. So Becky finds a patron in the powerful Marquess of Steyne whose whims enable Becky to realise her dreams. But is the ultimate cost too high for her?",141,Drama|Romance,Alliance Films|Focus Features,9/1/04,36,5.5,2004,26552244.1956794,18614105.6142065
